id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0019273,V004163,P006,F082637,426.333,1552.66,sintetico_con_precio_mensual
D0019274,V004163,P002,F082638,691.452,1345.93,sintetico_con_precio_mensual
D0019275,V004163,P007,F082639,13061.658,1291.78,sintetico_con_precio_mensual
D0019276,V004164,P003,F082636,1357.228,1590.00,sintetico_con_precio_mensual
D0019277,V004164,P006,F082637,339.44,1552.66,sintetico_con_precio_mensual
D0019278,V004164,P002,F082638,1057.228,1345.93,sintetico_con_precio_mensual
D0019279,V004164,P007,F082639,585.666,1291.78,sintetico_con_precio_mensual
D0019280,V004165,P003,F082636,353.721,1590.00,sintetico_con_precio_mensual
D0019281,V004165,P006,F082637,28.92,1552.66,sintetico_con_precio_mensual
D0019282,V004165,P002,F082638,3195.933,1345.93,sintetico_con_precio_mensual
D0019283,V004165,P007,F082639,1815.853,1291.78,sintetico_con_precio_mensual
D0019284,V004166,P003,F082636,47.683,1590.00,sintetico_con_precio_mensual
D0019285,V004166,P006,F082637,95.981,1552.66,sintetico_con_precio_mensual
D0019286,V004166,P002,F082638,14504.281,1345.93,sintetico_con_precio_mensual
D0019287,V004166,P007,F082639,5600.258,1291.78,sintetico_con_precio_mensual
D0019288,V004167,P003,F082636,1639.486,1590.00,sintetico_con_precio_mensual
D0019289,V004167,P006,F082637,346.099,1552.66,sintetico_con_precio_mensual
D0019290,V004167,P002,F082638,2702.987,1345.93,sintetico_con_precio_mensual
D0019291,V004167,P007,F082639,2779.788,1291.78,sintetico_con_precio_mensual
D0019292,V004168,P003,F082636,705.398,1590.00,sintetico_con_precio_mensual
D0019293,V004168,P006,F082637,311.222,1552.66,sintetico_con_precio_mensual
D0019294,V004168,P002,F082638,1324.217,1345.93,sintetico_con_precio_mensual
D0019295,V004168,P007,F082639,1667.064,1291.78,sintetico_con_precio_mensual
D0019296,V004169,P003,F082636,2098.103,1590.00,sintetico_con_precio_mensual
D0019297,V004169,P006,F082637,100.574,1552.66,sintetico_con_precio_mensual
D0019298,V004169,P002,F082638,8612.253,1345.93,sintetico_con_precio_mensual
D0019299,V004169,P007,F082639,95.906,1291.78,sintetico_con_precio_mensual
D0019300,V004170,P003,F082636,9.82,1590.00,sintetico_con_precio_mensual
D0019301,V004170,P006,F082637,680.94,1552.66,sintetico_con_precio_mensual
D0019302,V004170,P002,F082638,243.723,1345.93,sintetico_con_precio_mensual
D0019303,V004170,P007,F082639,2606.824,1291.78,sintetico_con_precio_mensual
D0019304,V004171,P003,F082636,1267.607,1590.00,sintetico_con_precio_mensual
D0019305,V004171,P006,F082637,191.088,1552.66,sintetico_con_precio_mensual
D0019306,V004171,P002,F082638,2179.345,1345.93,sintetico_con_precio_mensual
D0019307,V004171,P007,F082639,4495.146,1291.78,sintetico_con_precio_mensual
D0019308,V004172,P003,F082636,43.645,1590.00,sintetico_con_precio_mensual
D0019309,V004172,P006,F082637,315.954,1552.66,sintetico_con_precio_mensual
D0019310,V004172,P002,F082638,5057.662,1345.93,sintetico_con_precio_mensual
D0019311,V004172,P007,F082639,2652.263,1291.78,sintetico_con_precio_mensual
D0019312,V004173,P003,F082636,1306.453,1590.00,sintetico_con_precio_mensual
D0019313,V004173,P006,F082637,127.668,1552.66,sintetico_con_precio_mensual
D0019314,V004173,P002,F082638,149.521,1345.93,sintetico_con_precio_mensual
D0019315,V004173,P007,F082639,738.209,1291.78,sintetico_con_precio_mensual
D0019316,V004174,P003,F082636,373.472,1590.00,sintetico_con_precio_mensual
D0019317,V004174,P006,F082637,530.22,1552.66,sintetico_con_precio_mensual
D0019318,V004174,P002,F082638,6522.383,1345.93,sintetico_con_precio_mensual
D0019319,V004174,P007,F082639,75.425,1291.78,sintetico_con_precio_mensual
D0019320,V004175,P003,F082636,22.087,1590.00,sintetico_con_precio_mensual
D0019321,V004175,P006,F082637,443.934,1552.66,sintetico_con_precio_mensual
D0019322,V004175,P002,F082638,5181.019,1345.93,sintetico_con_precio_mensual
D0019323,V004175,P007,F082639,891.268,1291.78,sintetico_con_precio_mensual
D0019324,V004176,P003,F082636,2.65,1590.00,sintetico_con_precio_mensual
D0019325,V004176,P006,F082637,30.72,1552.66,sintetico_con_precio_mensual
D0019326,V004176,P002,F082638,8817.05,1345.93,sintetico_con_precio_mensual
D0019327,V004176,P007,F082639,2142.706,1291.78,sintetico_con_precio_mensual
D0019328,V004177,P003,F082636,1056.801,1590.00,sintetico_con_precio_mensual
D0019329,V004177,P006,F082637,614.407,1552.66,sintetico_con_precio_mensual
D0019330,V004177,P002,F082638,3734.300,1345.93,sintetico_con_precio_mensual
D0019331,V004177,P007,F082639,4870.905,1291.78,sintetico_con_precio_mensual
D0019332,V004178,P003,F082636,201.8,1590.00,sintetico_con_precio_mensual
D0019333,V004178,P006,F082637,380.354,1552.66,sintetico_con_precio_mensual
D0019334,V004178,P002,F082638,2270.179,1345.93,sintetico_con_precio_mensual
D0019335,V004178,P007,F082639,535.24,1291.78,sintetico_con_precio_mensual
D0019336,V004179,P003,F082636,729.3,1590.00,sintetico_con_precio_mensual
D0019337,V004179,P006,F082637,257.79,1552.66,sintetico_con_precio_mensual
D0019338,V004179,P002,F082638,1901.168,1345.93,sintetico_con_precio_mensual
D0019339,V004179,P007,F082639,1961.811,1291.78,sintetico_con_precio_mensual
D0019340,V004180,P003,F082636,426.392,1590.00,sintetico_con_precio_mensual
D0019341,V004180,P006,F082637,869.876,1552.66,sintetico_con_precio_mensual
D0019342,V004180,P002,F082638,7577.057,1345.93,sintetico_con_precio_mensual
D0019343,V004180,P007,F082639,5963.396,1291.78,sintetico_con_precio_mensual
D0019344,V004181,P003,F082636,480.832,1590.00,sintetico_con_precio_mensual
D0019345,V004181,P006,F082637,310.981,1552.66,sintetico_con_precio_mensual
D0019346,V004181,P002,F082638,4873.944,1345.93,sintetico_con_precio_mensual
D0019347,V004181,P007,F082639,557.08,1291.78,sintetico_con_precio_mensual
D0019348,V004182,P003,F082636,1956.892,1590.00,sintetico_con_precio_mensual
D0019349,V004182,P006,F082637,24.356,1552.66,sintetico_con_precio_mensual
D0019350,V004182,P002,F082638,97.409,1345.93,sintetico_con_precio_mensual
D0019351,V004182,P007,F082639,301.034,1291.78,sintetico_con_precio_mensual
D0019352,V004183,P003,F082636,767.552,1590.00,sintetico_con_precio_mensual
D0019353,V004183,P006,F082637,231.953,1552.66,sintetico_con_precio_mensual
D0019354,V004183,P002,F082638,1420.475,,sintetico_con_precio_mensual
D0019355,V004183,P007,F082639,1619.316,1291.78,sintetico_con_precio_mensual
D0019356,V004184,P003,F082636,327.545,1590.00,sintetico_con_precio_mensual
D0019357,V004184,P006,F082637,901.190,1552.66,sintetico_con_precio_mensual
D0019358,V004184,P002,F082638,4046.414,1345.93,sintetico_con_precio_mensual
D0019359,V004184,P007,F082639,3023.184,1291.78,sintetico_con_precio_mensual
D0019360,V004185,P003,F104466,1239.66,1492.23,sintetico_con_precio_mensual
D0019361,V004185,P006,F104467,235.404,1476.75,sintetico_con_precio_mensual
D0019362,V004185,P007,F104468,2474.181,1270.68,sintetico_con_precio_mensual
D0019363,V004185,P002,F104469,1031.505,1320.16,sintetico_con_precio_mensual
D0019364,V004186,P003,F104466,447.248,1492.23,sintetico_con_precio_mensual
D0019365,V004186,P006,F104467,234.815,1476.75,sintetico_con_precio_mensual
D0019366,V004186,P007,F104468,807.498,1270.68,sintetico_con_precio_mensual
D0019367,V004186,P002,F104469,1426.133,1320.16,sintetico_con_precio_mensual
D0019368,V004187,P003,F104466,140.414,1492.23,sintetico_con_precio_mensual
D0019369,V004187,P006,F104467,508.304,1476.75,sintetico_con_precio_mensual
D0019370,V004187,P007,F104468,486.042,1270.68,sintetico_con_precio_mensual
D0019371,V004187,P002,F104469,2563.115,1320.16,sintetico_con_precio_mensual
D0019372,V004188,P003,F104466,694.597,1492.23,sintetico_con_precio_mensual
D0019373,V004188,P006,F104467,844.65,1476.75,sintetico_con_precio_mensual
D0019374,V004188,P007,F104468,2282.102,1270.68,sintetico_con_precio_mensual
D0019375,V004188,P002,F104469,2466.914,1320.16,sintetico_con_precio_mensual
D0019376,V004189,P003,F104466,222.115,1492.23,sintetico_con_precio_mensual
D0019377,V004189,P006,F104467,43.418,1476.75,sintetico_con_precio_mensual
D0019378,V004189,P007,F104468,4298.981,1270.68,sintetico_con_precio_mensual
D0019379,V004189,P002,F104469,2369.111,1320.16,sintetico_con_precio_mensual
D0019380,V004190,P003,F104466,221.575,1492.23,sintetico_con_precio_mensual
D0019381,V004190,P006,F104467,234.124,1476.75,sintetico_con_precio_mensual
D0019382,V004190,P007,F104468,1009.874,1270.68,sintetico_con_precio_mensual
D0019383,V004190,P002,F104469,3379.213,1320.16,sintetico_con_precio_mensual
D0019384,V004191,P003,F104466,1296.888,1492.23,sintetico_con_precio_mensual
D0019385,V004191,P006,F104467,118.941,1476.75,sintetico_con_precio_mensual
D0019386,V004191,P007,F104468,4244.577,1270.68,sintetico_con_precio_mensual
D0019387,V004191,P002,F104469,1158.912,1320.16,sintetico_con_precio_mensual
D0019388,V004192,P003,F104466,993.355,1492.23,sintetico_con_precio_mensual
D0019389,V004192,P006,F104467,1190.443,1476.75,sintetico_con_precio_mensual
D0019390,V004192,P007,F104468,1909.23,1270.68,sintetico_con_precio_mensual
D0019391,V004192,P002,F104469,2350.211,1320.16,sintetico_con_precio_mensual
D0019392,V004193,P003,F104466,151.031,1492.23,sintetico_con_precio_mensual
D0019393,V004193,P006,F104467,418.278,1476.75,sintetico_con_precio_mensual
D0019394,V004193,P007,F104468,619.68,1270.68,sintetico_con_precio_mensual
D0019395,V004193,P002,F104469,3242.929,1320.16,sintetico_con_precio_mensual
D0019396,V004194,P003,F104466,1403.715,1492.23,sintetico_con_precio_mensual
D0019397,V004194,P006,F104467,192.754,1476.75,sintetico_con_precio_mensual
D0019398,V004194,P007,F104468,1945.974,1270.68,sintetico_con_precio_mensual
D0019399,V004194,P002,F104469,4315.235,1320.16,sintetico_con_precio_mensual
D0019400,V004195,P003,F104466,38.571,1492.23,sintetico_con_precio_mensual
D0019401,V004195,P006,F104467,203.078,1476.75,sintetico_con_precio_mensual
D0019402,V004195,P007,F104468,6713.213,1270.68,sintetico_con_precio_mensual
D0019403,V004195,P002,F104469,33043.854,1320.16,sintetico_con_precio_mensual
D0019404,V004196,P003,F104466,1022.197,1492.23,sintetico_con_precio_mensual
D0019405,V004196,P006,F104467,466.529,1476.75,sintetico_con_precio_mensual
D0019406,V004196,P007,F104468,1989.383,1270.68,sintetico_con_precio_mensual
D0019407,V004196,P002,F104469,3861.969,1320.16,sintetico_con_precio_mensual
D0019408,V004197,P003,F104466,991.365,1492.23,sintetico_con_precio_mensual
D0019409,V004197,P006,F104467,51.963,1476.75,sintetico_con_precio_mensual
D0019410,V004197,P007,F104468,1010.35,1270.68,sintetico_con_precio_mensual
D0019411,V004197,P002,F104469,2069.36,1320.16,sintetico_con_precio_mensual
D0019412,V004198,P003,F104466,75.915,1492.23,sintetico_con_precio_mensual
D0019413,V004198,P006,F104467,49.273,1476.75,sintetico_con_precio_mensual
D0019414,V004198,P007,F104468,2069.246,1270.68,sintetico_con_precio_mensual
D0019415,V004198,P002,F104469,8266.004,1320.16,sintetico_con_precio_mensual
D0019416,V004199,P003,F104466,54.256,1492.23,sintetico_con_precio_mensual
D0019417,V004199,P006,F104467,331.635,1476.75,sintetico_con_precio_mensual
D0019418,V004199,P007,F104468,730.443,1270.68,sintetico_con_precio_mensual
D0019419,V004199,P002,F104469,2131.527,1320.16,sintetico_con_precio_mensual
D0019420,V004200,P003,F104466,471.398,1492.23,sintetico_con_precio_mensual
D0019421,V004200,P006,F104467,175.542,1476.75,sintetico_con_precio_mensual
D0019422,V004200,P007,F104468,9629.988,1270.68,sintetico_con_precio_mensual
D0019423,V004200,P002,F104469,4504.521,1320.16,sintetico_con_precio_mensual
D0019424,V004201,P003,F104466,3743.268,1492.23,sintetico_con_precio_mensual
D0019425,V004201,P006,F104467,113.926,1476.75,sintetico_con_precio_mensual
D0019426,V004201,P007,F104468,4377.718,1270.68,sintetico_con_precio_mensual
D0019427,V004201,P002,F104469,2173.932,1320.16,sintetico_con_precio_mensual
D0019428,V004202,P003,F104466,1234.095,1492.23,sintetico_con_precio_mensual
D0019429,V004202,P006,F104467,1241.899,1476.75,sintetico_con_precio_mensual
D0019430,V004202,P007,F104468,4182.904,1270.68,sintetico_con_precio_mensual
D0019431,V004202,P002,F104469,2032.594,1320.16,sintetico_con_precio_mensual
D0019432,V004203,P003,F104466,4657.128,1492.23,sintetico_con_precio_mensual
D0019433,V004203,P006,F104467,637.758,1476.75,sintetico_con_precio_mensual
D0019434,V004203,P007,F104468,1514.914,1270.68,sintetico_con_precio_mensual
D0019435,V004203,P002,F104469,3261.730,1320.16,sintetico_con_precio_mensual
D0019436,V004204,P003,F104466,551.104,1492.23,sintetico_con_precio_mensual
D0019437,V004204,P006,F104467,402.289,1476.75,sintetico_con_precio_mensual
D0019438,V004204,P007,F104468,378.117,1270.68,sintetico_con_precio_mensual
D0019439,V004204,P002,F104469,3176.061,1320.16,sintetico_con_precio_mensual
D0019440,V004205,P003,F104466,274.579,1492.23,sintetico_con_precio_mensual
D0019441,V004205,P006,F104467,714.42,1476.75,sintetico_con_precio_mensual
D0019442,V004205,P007,F104468,2357.672,1270.68,sintetico_con_precio_mensual
D0019443,V004205,P002,F104469,9568.299,1320.16,sintetico_con_precio_mensual
D0019444,V004206,P003,F104466,675.526,1492.23,sintetico_con_precio_mensual
D0019445,V004206,P006,F104467,140.557,1476.75,sintetico_con_precio_mensual
D0019446,V004206,P007,F104468,3127.913,1270.68,sintetico_con_precio_mensual
D0019447,V004206,P002,F104469,7866.871,1320.16,sintetico_con_precio_mensual
D0019448,V004207,P003,F126251,1225.738,1504.20,sintetico_con_precio_mensual
D0019449,V004207,P006,F126252,237.445,1499.47,sintetico_con_precio_mensual
D0019450,V004207,P007,F126253,3505.195,1297.15,sintetico_con_precio_mensual
D0019451,V004207,P002,F126254,4476.168,1349.23,sintetico_con_precio_mensual
D0019452,V004208,P003,F126251,1853.038,1504.20,sintetico_con_precio_mensual
D0019453,V004208,P006,F126252,181.833,1499.47,sintetico_con_precio_mensual
D0019454,V004208,P007,F126253,5147.882,1297.15,sintetico_con_precio_mensual
D0019455,V004208,P002,F126254,1445.122,1349.23,sintetico_con_precio_mensual
D0019456,V004209,P003,F126251,3510.313,1504.20,sintetico_con_precio_mensual
D0019457,V004209,P006,F126252,431.470,1499.47,sintetico_con_precio_mensual
D0019458,V004209,P007,F126253,5472.837,1297.15,sintetico_con_precio_mensual
D0019459,V004209,P002,F126254,11875.762,1349.23,sintetico_con_precio_mensual
D0019460,V004210,P003,F126251,525.382,1504.20,sintetico_con_precio_mensual
D0019461,V004210,P006,F126252,565.5,1499.47,sintetico_con_precio_mensual
D0019462,V004210,P007,F126253,1543.262,1297.15,sintetico_con_precio_mensual
D0019463,V004210,P002,F126254,1919.375,1349.23,sintetico_con_precio_mensual
D0019464,V004211,P003,F126251,433.748,1504.20,sintetico_con_precio_mensual
D0019465,V004211,P006,F126252,280.815,1499.47,sintetico_con_precio_mensual
D0019466,V004211,P007,F126253,1011.322,1297.15,sintetico_con_precio_mensual
D0019467,V004211,P002,F126254,2119.542,1349.23,sintetico_con_precio_mensual
D0019468,V004212,P003,F126251,1891.502,1504.20,sintetico_con_precio_mensual
D0019469,V004212,P006,F126252,424.043,1499.47,sintetico_con_precio_mensual
D0019470,V004212,P007,F126253,6472.195,1297.15,sintetico_con_precio_mensual
D0019471,V004212,P002,F126254,9395.672,1349.23,sintetico_con_precio_mensual
D0019472,V004213,P003,F126251,930.488,1504.20,sintetico_con_precio_mensual
D0019473,V004213,P006,F126252,95.068,1499.47,sintetico_con_precio_mensual
D0019474,V004213,P007,F126253,2364.242,1297.15,sintetico_con_precio_mensual
D0019475,V004213,P002,F126254,300.442,1349.23,sintetico_con_precio_mensual
D0019476,V004214,P003,F126251,2236.721,1504.20,sintetico_con_precio_mensual
D0019477,V004214,P006,F126252,114.366,1499.47,sintetico_con_precio_mensual
D0019478,V004214,P007,F126253,78.11,1297.15,sintetico_con_precio_mensual
D0019479,V004214,P002,F126254,1323.679,1349.23,sintetico_con_precio_mensual
D0019480,V004215,P003,F126251,457.751,1504.20,sintetico_con_precio_mensual
D0019481,V004215,P006,F126252,487.546,1499.47,sintetico_con_precio_mensual
D0019482,V004215,P007,F126253,363.186,1297.15,sintetico_con_precio_mensual
D0019483,V004215,P002,F126254,3045.977,1349.23,sintetico_con_precio_mensual
D0019484,V004216,P003,F126251,602.207,1504.20,sintetico_con_precio_mensual
D0019485,V004216,P006,F126252,638.068,1499.47,sintetico_con_precio_mensual
D0019486,V004216,P007,F126253,4016.049,1297.15,sintetico_con_precio_mensual
D0019487,V004216,P002,F126254,6796.637,1349.23,sintetico_con_precio_mensual
D0019488,V004217,P003,F126251,1122.008,1504.20,sintetico_con_precio_mensual
D0019489,V004217,P006,F126252,581.584,1499.47,sintetico_con_precio_mensual
D0019490,V004217,P007,F126253,1076.255,1297.15,sintetico_con_precio_mensual
D0019491,V004217,P002,F126254,172.755,,sintetico_con_precio_mensual
D0019492,V004218,P003,F126251,653.019,1504.20,sintetico_con_precio_mensual
D0019493,V004218,P006,F126252,715.405,1499.47,sintetico_con_precio_mensual
D0019494,V004218,P007,F126253,831.384,1297.15,sintetico_con_precio_mensual
D0019495,V004218,P002,F126254,3328.19,1349.23,sintetico_con_precio_mensual
D0019496,V004219,P003,F126251,581.492,1504.20,sintetico_con_precio_mensual
D0019497,V004219,P006,F126252,14.404,1499.47,sintetico_con_precio_mensual
D0019498,V004219,P007,F126253,809.473,1297.15,sintetico_con_precio_mensual
D0019499,V004219,P002,F126254,28.915,1349.23,sintetico_con_precio_mensual
D0019500,V004220,P003,F126251,812.65,1504.20,sintetico_con_precio_mensual
D0019501,V004220,P006,F126252,151.759,1499.47,sintetico_con_precio_mensual
D0019502,V004220,P007,F126253,3214.897,1297.15,sintetico_con_precio_mensual
D0019503,V004220,P002,F126254,3123.784,1349.23,sintetico_con_precio_mensual
D0019504,V004221,P003,F126251,1177.938,1504.20,sintetico_con_precio_mensual
D0019505,V004221,P006,F126252,472.165,1499.47,sintetico_con_precio_mensual
D0019506,V004221,P007,F126253,1307.951,1297.15,sintetico_con_precio_mensual
D0019507,V004221,P002,F126254,4482.487,1349.23,sintetico_con_precio_mensual
D0019508,V004222,P003,F126251,294.046,1504.20,sintetico_con_precio_mensual
D0019509,V004222,P006,F126252,0.092,1499.47,sintetico_con_precio_mensual
D0019510,V004222,P007,F126253,4295.607,1297.15,sintetico_con_precio_mensual
D0019511,V004222,P002,F126254,2745.916,1349.23,sintetico_con_precio_mensual
D0019512,V004223,P003,F126251,1701.985,1504.20,sintetico_con_precio_mensual
D0019513,V004223,P006,F126252,1069.308,1499.47,sintetico_con_precio_mensual
D0019514,V004223,P007,F126253,4751.169,1297.15,sintetico_con_precio_mensual
D0019515,V004223,P002,F126254,14821.053,1349.23,sintetico_con_precio_mensual
D0019516,V004224,P003,F126251,59.478,1504.20,sintetico_con_precio_mensual
D0019517,V004224,P006,F126252,231.214,1499.47,sintetico_con_precio_mensual
D0019518,V004224,P007,F126253,1718.95,1297.15,sintetico_con_precio_mensual
D0019519,V004224,P002,F126254,3685.935,1349.23,sintetico_con_precio_mensual
D0019520,V004225,P003,F126251,16.393,1504.20,sintetico_con_precio_mensual
D0019521,V004225,P006,F126252,1086.116,1499.47,sintetico_con_precio_mensual
D0019522,V004225,P007,F126253,448.764,1297.15,sintetico_con_precio_mensual
D0019523,V004225,P002,F126254,6069.916,1349.23,sintetico_con_precio_mensual
D0019524,V004226,P003,F126251,246.473,1504.20,sintetico_con_precio_mensual
D0019525,V004226,P006,F126252,12.891,1499.47,sintetico_con_precio_mensual
D0019526,V004226,P007,F126253,4603.504,1297.15,sintetico_con_precio_mensual
D0019527,V004226,P002,F126254,3309.024,1349.23,sintetico_con_precio_mensual
D0019528,V004227,P003,F126251,1396.808,1504.20,sintetico_con_precio_mensual
D0019529,V004227,P006,F126252,485.119,1499.47,sintetico_con_precio_mensual
D0019530,V004227,P007,F126253,1056.932,1297.15,sintetico_con_precio_mensual
D0019531,V004227,P002,F126254,3765.884,1349.23,sintetico_con_precio_mensual
D0019532,V004228,P003,F126251,781.412,1504.20,sintetico_con_precio_mensual
D0019533,V004228,P006,F126252,1054.906,1499.47,sintetico_con_precio_mensual
D0019534,V004228,P007,F126253,210.313,1297.15,sintetico_con_precio_mensual
D0019535,V004228,P002,F126254,6314.647,1349.23,sintetico_con_precio_mensual
D0019536,V004229,P003,F126251,3359.41,1504.20,sintetico_con_precio_mensual
D0019537,V004229,P006,F126252,18.883,1499.47,sintetico_con_precio_mensual
D0019538,V004229,P007,F126253,6780.521,1297.15,sintetico_con_precio_mensual
D0019539,V004229,P002,F126254,8643.118,1349.23,sintetico_con_precio_mensual
D0019540,V004230,P002,F148006,4118.455,1374.55,sintetico_con_precio_mensual
D0019541,V004230,P006,F148007,564.786,1549.57,sintetico_con_precio_mensual
D0019542,V004230,P003,F148008,242.109,1545.18,sintetico_con_precio_mensual
D0019543,V004230,P007,F148009,488.613,1344.79,sintetico_con_precio_mensual
D0019544,V004231,P002,F148006,4716.327,1374.55,sintetico_con_precio_mensual
D0019545,V004231,P006,F148007,106.984,1549.57,sintetico_con_precio_mensual
D0019546,V004231,P003,F148008,734.729,1545.18,sintetico_con_precio_mensual
D0019547,V004231,P007,F148009,2025.235,1344.79,sintetico_con_precio_mensual
D0019548,V004232,P002,F148006,1028.504,1374.55,sintetico_con_precio_mensual
D0019549,V004232,P006,F148007,41.407,1549.57,sintetico_con_precio_mensual
D0019550,V004232,P003,F148008,1274.551,1545.18,sintetico_con_precio_mensual
D0019551,V004232,P007,F148009,2378.24,1344.79,sintetico_con_precio_mensual
D0019552,V004233,P002,F148006,84.847,1374.55,sintetico_con_precio_mensual
D0019553,V004233,P006,F148007,457.951,1549.57,sintetico_con_precio_mensual
D0019554,V004233,P003,F148008,858.194,1545.18,sintetico_con_precio_mensual
D0019555,V004233,P007,F148009,1307.745,1344.79,sintetico_con_precio_mensual
D0019556,V004234,P002,F148006,1090.905,1374.55,sintetico_con_precio_mensual
D0019557,V004234,P006,F148007,713.871,1549.57,sintetico_con_precio_mensual
D0019558,V004234,P003,F148008,787.688,1545.18,sintetico_con_precio_mensual
D0019559,V004234,P007,F148009,660.999,1344.79,sintetico_con_precio_mensual
D0019560,V004235,P002,F148006,11720.673,1374.55,sintetico_con_precio_mensual
D0019561,V004235,P006,F148007,187.399,1549.57,sintetico_con_precio_mensual
D0019562,V004235,P003,F148008,878.849,1545.18,sintetico_con_precio_mensual
D0019563,V004235,P007,F148009,1986.953,1344.79,sintetico_con_precio_mensual
D0019564,V004236,P002,F148006,5733.169,1374.55,sintetico_con_precio_mensual
D0019565,V004236,P006,F148007,835.479,1549.57,sintetico_con_precio_mensual
D0019566,V004236,P003,F148008,2037.686,1545.18,sintetico_con_precio_mensual
D0019567,V004236,P007,F148009,692.374,1344.79,sintetico_con_precio_mensual
D0019568,V004237,P002,F148006,281.502,1374.55,sintetico_con_precio_mensual
D0019569,V004237,P006,F148007,134.755,1549.57,sintetico_con_precio_mensual
D0019570,V004237,P003,F148008,663.12,1545.18,sintetico_con_precio_mensual
D0019571,V004237,P007,F148009,1191.289,1344.79,sintetico_con_precio_mensual
D0019572,V004238,P002,F148006,3356.981,1374.55,sintetico_con_precio_mensual
D0019573,V004238,P006,F148007,240.695,1549.57,sintetico_con_precio_mensual
D0019574,V004238,P003,F148008,2353.642,1545.18,sintetico_con_precio_mensual
D0019575,V004238,P007,F148009,946.255,1344.79,sintetico_con_precio_mensual
D0019576,V004239,P002,F148006,991.564,1374.55,sintetico_con_precio_mensual
D0019577,V004239,P006,F148007,1273.436,1549.57,sintetico_con_precio_mensual
D0019578,V004239,P003,F148008,835.803,1545.18,sintetico_con_precio_mensual
D0019579,V004239,P007,F148009,2948.781,1344.79,sintetico_con_precio_mensual
D0019580,V004240,P002,F148006,8127.201,1374.55,sintetico_con_precio_mensual
D0019581,V004240,P006,F148007,1426.064,1549.57,sintetico_con_precio_mensual
D0019582,V004240,P003,F148008,2179.714,1545.18,sintetico_con_precio_mensual
D0019583,V004240,P007,F148009,1495.36,1344.79,sintetico_con_precio_mensual
D0019584,V004241,P002,F148006,683.582,1374.55,sintetico_con_precio_mensual
D0019585,V004241,P006,F148007,720.375,1549.57,sintetico_con_precio_mensual
D0019586,V004241,P003,F148008,573.138,1545.18,sintetico_con_precio_mensual
D0019587,V004241,P007,F148009,2566.744,1344.79,sintetico_con_precio_mensual
D0019588,V004242,P002,F148006,2014.702,1374.55,sintetico_con_precio_mensual
D0019589,V004242,P006,F148007,233.232,1549.57,sintetico_con_precio_mensual
D0019590,V004242,P003,F148008,103.232,1545.18,sintetico_con_precio_mensual
D0019591,V004242,P007,F148009,2740.322,1344.79,sintetico_con_precio_mensual
D0019592,V004243,P002,F148006,6449.112,1374.55,sintetico_con_precio_mensual
D0019593,V004243,P006,F148007,192.894,1549.57,sintetico_con_precio_mensual
D0019594,V004243,P003,F148008,1449.084,1545.18,sintetico_con_precio_mensual
D0019595,V004243,P007,F148009,1011.28,1344.79,sintetico_con_precio_mensual
D0019596,V004244,P002,F148006,250.669,1374.55,sintetico_con_precio_mensual
D0019597,V004244,P006,F148007,235.856,1549.57,sintetico_con_precio_mensual
D0019598,V004244,P003,F148008,3062.884,1545.18,sintetico_con_precio_mensual
D0019599,V004244,P007,F148009,8705.222,1344.79,sintetico_con_precio_mensual
D0019600,V004245,P002,F148006,3423.052,1374.55,sintetico_con_precio_mensual
D0019601,V004245,P006,F148007,692.975,1549.57,sintetico_con_precio_mensual
D0019602,V004245,P003,F148008,997.277,1545.18,sintetico_con_precio_mensual
D0019603,V004245,P007,F148009,350.576,1344.79,sintetico_con_precio_mensual
D0019604,V004246,P002,F148006,12694.429,1374.55,sintetico_con_precio_mensual
D0019605,V004246,P006,F148007,350.486,1549.57,sintetico_con_precio_mensual
D0019606,V004246,P003,F148008,355.91,1545.18,sintetico_con_precio_mensual
D0019607,V004246,P007,F148009,1960.617,1344.79,sintetico_con_precio_mensual
D0019608,V004247,P002,F148006,5729.614,1374.55,sintetico_con_precio_mensual
D0019609,V004247,P006,F148007,648.132,1549.57,sintetico_con_precio_mensual
D0019610,V004247,P003,F148008,333.091,1545.18,sintetico_con_precio_mensual
D0019611,V004247,P007,F148009,5508.295,1344.79,sintetico_con_precio_mensual
D0019612,V004248,P002,F148006,546.789,1374.55,sintetico_con_precio_mensual
D0019613,V004248,P006,F148007,172.987,1549.57,sintetico_con_precio_mensual
D0019614,V004248,P003,F148008,513.597,1545.18,sintetico_con_precio_mensual
D0019615,V004248,P007,F148009,1568.883,1344.79,sintetico_con_precio_mensual
D0019616,V004249,P002,F148006,1393.015,1374.55,sintetico_con_precio_mensual
D0019617,V004249,P006,F148007,259.533,1549.57,sintetico_con_precio_mensual
D0019618,V004249,P003,F148008,5170.814,1545.18,sintetico_con_precio_mensual
D0019619,V004249,P007,F148009,3825.758,1344.79,sintetico_con_precio_mensual
D0019620,V004250,P002,F148006,343.861,1374.55,sintetico_con_precio_mensual
D0019621,V004250,P006,F148007,206.851,1549.57,sintetico_con_precio_mensual
D0019622,V004250,P003,F148008,1914.553,1545.18,sintetico_con_precio_mensual
D0019623,V004250,P007,F148009,1707.749,1344.79,sintetico_con_precio_mensual
D0019624,V004251,P002,F148006,1571.42,1374.55,sintetico_con_precio_mensual
D0019625,V004251,P006,F148007,202.924,1549.57,sintetico_con_precio_mensual
